2019-02-20 15:53:43.094105 **脚本开始执行
2019-02-20 15:53:44.843017 **已获取 752 个Json请求网址
2019-02-20 15:54:49.791855 已下载 221 张图片：http://s15.sinaimg.cn/orignal/49b9bbafdde3e2adc186e
2019-02-20 15:54:49.934046 已下载 222 张图片：http://pic13.photophoto.cn/20091226/0036036170471402_b.jpg
2019-02-20 15:54:49.978004 已下载 223 张图片：http://image2.sina.com.cn/dy/s/2005-12-03/U1567P1T1D8475972F21DT20051203142600.jpg
2019-02-20 15:54:50.325702 
抛出异常： http://i.dyt3.cc/36/1b/54/0e/82/7c/43/f4/1e/c7/96/ac/9a/9b/4e/b6.jpg
[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:645)
2019-02-20 15:54:50.356055 已下载 224 张图片：http://img01.kpkpw.com/2014/06/19/20140619201417LAM.jpg
2019-02-20 15:54:50.360551 已下载 225 张图片：http://upload.subaonet.com/szrb/20131003/68448-37492.jpg
2019-02-20 15:54:50.389650 已下载 226 张图片：http://s10.sinaimg.cn/bmiddle/63a8fe6axc7363b7aaa3e&690
2019-02-20 15:54:50.394096 已下载 227 张图片：http://pic12.huitu.com/res/20130914/210_20130914182546522319_1.jpg
2019-02-20 15:54:50.422573 已下载 228 张图片：http://img.redocn.com/sheying/20150911/gaokongzuoyedejianzhugongren_4955226.jpg
2019-02-20 15:54:50.448166 已下载 229 张图片：http://yn.people.com.cn/NMediaFile/2019/0114/LOCAL201901141622000076945268767.jpg
2019-02-20 15:54:50.501429 已下载 230 张图片：http://img.soufun.com/news/2014_06/09/news/1402273711604_000.jpg
2019-02-20 15:54:50.561483 已下载 231 张图片：http://yn.people.com.cn/NMediaFile/2019/0114/LOCAL201901141622000570344786486.jpg
2019-02-20 15:54:50.561950 已下载 232 张图片：http://s16.sinaimg.cn/orignal/492acea43fbc23b5f1daf
2019-02-20 15:54:50.633495 已下载 233 张图片：http://jl.people.com.cn/NMediaFile/2015/0411/LOCAL201504111347000511067524792.jpg
2019-02-20 15:54:50.788791 已下载 234 张图片：http://www.lxx.gov.cn/zwgk/qzfxxgkml/gzdt/bmdt/201710/W020171009557609286315.jpg
2019-02-20 15:54:50.881456 已下载 235 张图片：http://5b0988e595225.cdn.sohucs.com/images/20180721/09f56e1aa9d04146baa6e8615d97bb4d.jpeg
2019-02-20 15:54:50.964531 已下载 236 张图片：http://d.ifengimg.com/w600/e0.ifengimg.com/01/2018/1122/F80A10597314B157835C06571E7132DB404EAA95_size47_w640_h435.jpeg
2019-02-20 15:54:50.966876 已下载 237 张图片：http://s3.sinaimg.cn/middle/60e96323xc9e1af5d5902&690
2019-02-20 15:54:50.987461 已下载 238 张图片：http://pic22.photophoto.cn/20120324/0040039713803020_b.jpg
2019-02-20 15:54:51.054015 已下载 239 张图片：http://5b0988e595225.cdn.sohucs.com/images/20180524/3dc90af4aa3e42f68e0d895f7aa2fa39.jpeg
2019-02-20 15:54:51.173137 已下载 240 张图片：http://www.wenming.cn/wmcj_pd/cjdt/201312/W020131216309261054866.jpg
2019-02-20 15:54:51.236204 已下载 241 张图片：http://www.archcy.com/uploads/105859/4.jpg
2019-02-20 15:54:51.247463 已下载 242 张图片：http://1565415.s21i-1.faiusr.com/2/ABUIABACGAAg_amfpAUoofiU_wcw6AQ4lwM.jpg
2019-02-20 15:54:51.337261 已下载 243 张图片：http://k.sinaimg.cn/n/sh/crawl/280/w690h390/20181230/zMXk-hqwsysz3754653.jpg/w700h350z1l10t10e53.jpg
2019-02-20 15:54:51.425989 已下载 244 张图片：http://yn.people.com.cn/NMediaFile/2019/0114/LOCAL201901141620000127901622770.jpg
2019-02-20 15:54:51.505222 已下载 245 张图片：http://s9.rr.itc.cn/r/a/iz/UfAbaBb.jpg
2019-02-20 15:54:51.806166 
无法打开图片： http://tb2988.com/uploads/images/103-160Z9114044D5.jpg
2019-02-20 15:54:51.909815 已下载 246 张图片：http://i3.sinaimg.cn/edu/cr/2014/0110/1160258529.jpg
2019-02-20 15:54:51.915088 已下载 247 张图片：http://thumbs.dreamstime.com/b/%E8%A5%BF%E7%8F%AD%E7%89%99-%E7%AD%91%E5%B7%A5%E4%BA%BA%EF%BC%8C%E4%BF%AE-%E8%A6%81%E4%BF%AE%E9%80%A0-46873104.jpg
2019-02-20 15:54:51.964239 已下载 248 张图片：http://pic.51yuansu.com/pic3/cover/02/41/01/59c30c5a96ac1_610.jpg
2019-02-20 15:54:51.967102 已下载 249 张图片：http://s14.sinaimg.cn/bmiddle/63a8fe6axc736466fd60a&690
2019-02-20 15:54:52.064648 已下载 250 张图片：http://pic1.juimg.com/160314/330770-1603141A1418-lp.jpg
2019-02-20 15:54:52.092879 已下载 251 张图片：http://pic91.huitu.com/res/20161128/711549_20161128135340336022_1.jpg
2019-02-20 15:54:52.106467 已下载 252 张图片：http://pic41.huitu.com/res/20151201/390627_20151201002338138118_1.jpg
2019-02-20 15:54:52.177131 已下载 253 张图片：http://pic22.photophoto.cn/20120324/0040039792315614_b.jpg
2019-02-20 15:54:52.200951 已下载 254 张图片：http://aisy.oss-cn-shanghai.aliyuncs.com/forum/201308/30/210240nar9bk7jkyhk7ezz.jpg
2019-02-20 15:54:52.307667 
403： http://pic2.ooopic.com/12/25/89/61bOOOPICfb_1024.jpg
2019-02-20 15:54:52.421215 已下载 255 张图片：http://n.sinaimg.cn/translate/20170313/uFCU-fychhus1074004.jpg
2019-02-20 15:54:52.455503 已下载 256 张图片：http://pic99.huitu.com/res/20170903/734634_20170903202301346017_1.jpg
2019-02-20 15:54:52.576506 已下载 257 张图片：http://n.sinaimg.cn/translate/20170313/u4C0-fychttf9447545.jpg
2019-02-20 15:54:52.607935 已下载 258 张图片：http://picapi.zhituad.com/photo/04/37/43FCF.jpg
2019-02-20 15:54:52.691846 
无法打开图片： http://www.taopic.com/uploads/allimg/140617/318758-14061G12J979.jpg
2019-02-20 15:54:52.700295 已下载 259 张图片：http://www.photowoo.com/attachs/12/8/31/810711/f_1800065578.JPG
2019-02-20 15:54:52.715275 已下载 260 张图片：http://pic41.photophoto.cn/20161122/0010023205324290_b.jpg
2019-02-20 15:54:52.845791 已下载 261 张图片：http://appimg.dzwww.com/2015/0603/20150603071701203.jpg
2019-02-20 15:54:52.903356 已下载 262 张图片：http://pic.51yuansu.com/pic3/cover/00/92/62/58dc4ec641fd7_610.jpg
2019-02-20 15:54:52.916844 已下载 263 张图片：http://pic89.huitu.com/res/20161031/208798_20161031224147100020_1.jpg
2019-02-20 15:54:53.004268 已下载 264 张图片：http://photocdn.sohu.com/20121113/Img357422512.jpg
2019-02-20 15:54:53.062749 已下载 265 张图片：http://dzrb.dzwww.com/dzzb/dzzb-dzgd/200804/W020080428227338717383.jpg
2019-02-20 15:54:53.166096 已下载 266 张图片：http://img2.ph.126.net/XG9UFkIBvsEElLUreR03vA==/866942928369336464.jpg
2019-02-20 15:54:53.317574 已下载 267 张图片：http://thumbs.dreamstime.com/z/%E5%B0%8F-%E7%86%94%E9%93%B8%E5%9C%B0%E9%9D%A2-%E6%B3%A5%E6%9D%BF%E7%9A%84-%E7%AD%91%E5%B7%A5%E4%BA%BA-48815246.jpg
2019-02-20 15:54:53.442146 已下载 268 张图片：http://image2.sina.com.cn/dy/w/p/2005-09-20/U397P1T1D7818732F21DT20050920165300.jpg
2019-02-20 15:54:53.535130 已下载 269 张图片：http://pic12.photophoto.cn/20090914/0033034198650488_b.jpg
2019-02-20 15:54:53.569310 已下载 270 张图片：http://image.zzd.sm.cn/5220727445501014776.gif?id=0&width=480
2019-02-20 15:54:53.606940 
抛出异常： http://img.wjdbg.com/img/daf9cb0df5578da1.jpg
HTTPConnectionPool(host='img.wjdbg.com', port=80): Max retries exceeded with url: /img/daf9cb0df5578da1.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4c9c4b8898>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:54:53.624095 
403： http://pic2.ooopic.com/12/00/16/34bOOOPIC48_1024.jpg
2019-02-20 15:54:53.662348 已下载 271 张图片：http://00.imgmini.eastday.com/mobile/20170329/20170329111853_b8f66cfd43dcfa3844a4803201f700d9_2.jpeg
2019-02-20 15:54:53.664801 已下载 272 张图片：http://img1.gtimg.com/house_guangzhou/pics/hv1/222/158/1826/118776162.jpg
2019-02-20 15:54:53.801254 已下载 273 张图片：http://pic99.huitu.com/res/20170905/585968_20170905023454769060_1.jpg
2019-02-20 15:54:53.915271 已下载 274 张图片：http://img1.gtimg.com/house_wuhan/pics/hv1/204/213/2278/148181469.jpg
2019-02-20 15:54:54.121384 已下载 275 张图片：http://pic38.huitu.com/res/20150917/416217_20150917232934342200_1.jpg
2019-02-20 15:54:54.122550 
403： http://pic2.ooopic.com/12/01/27/70bOOOPICc8_1024.jpg
2019-02-20 15:54:54.173075 已下载 276 张图片：http://pic37.huitu.com/res/20150922/390627_20150922151032758200_1.jpg
2019-02-20 15:54:54.248948 
403： http://bpic.ooopic.com/18/48/77/18487715-8449ac68dc04ec85467bfb9ff28f4000-7.jpg
2019-02-20 15:54:54.323809 已下载 277 张图片：http://5b0988e595225.cdn.sohucs.com/images/20180202/88e2bbd49507442d80718b46653cebd2.gif
2019-02-20 15:54:54.380493 已下载 278 张图片：http://hbimg.b0.upaiyun.com/bd1c194f9b79adf0bd4202756d70497d3a8dc98e1bdcc-iuaq5C_fw658
2019-02-20 15:54:54.502498 已下载 279 张图片：http://img1.chinawj.com.cn/picture/editor/image/20140419/20140419112022_76362.jpg
2019-02-20 15:54:54.533620 已下载 280 张图片：http://img.soufun.com/news/2013_05/21/news/1369095573849_000.jpg
2019-02-20 15:54:54.578515 已下载 281 张图片：http://k.zol-img.com.cn/dcbbs/11440/a11439026_01000.jpg
2019-02-20 15:54:54.645407 已下载 282 张图片：http://www.blnews.com.cn/pic/0/10/35/35/10353521_959313.jpg
2019-02-20 15:54:54.693312 已下载 283 张图片：http://pic7.huitu.com/res/20130217/89015_20130217115359119324_1.jpg
2019-02-20 15:54:54.773569 
抛出异常： http://www.whgov.com.cn/UpLoadFile/2015-10-22/20151022170031293.jpg
('Connection aborted.', RemoteDisconnected('Remote end closed connection without response',))
2019-02-20 15:54:54.996789 已下载 284 张图片：http://pic34.huitu.com/res/20150802/643136_20150802231835211365_1.jpg
2019-02-20 15:54:55.080296 已下载 285 张图片：http://p.nanrenwo.net/uploads/allimg/161220/8468-1612201F406-51.jpg
2019-02-20 15:54:55.132438 已下载 286 张图片：http://img2.99114.com/group10/M00/CC/3C/rBADs1n8AIOAVF65AALciNwn88Q660.jpg
2019-02-20 15:54:55.152402 
403： http://pic.58pic.com/58pic/12/30/36/69t58PICqhx.jpg
2019-02-20 15:54:55.309899 已下载 287 张图片：http://cbu01.alicdn.com/img/ibank/2016/134/863/3593368431_1538823902.jpg
2019-02-20 15:54:55.539213 已下载 288 张图片：http://pic9.huitu.com/res/20130616/185989_20130616000302643171_1.jpg
2019-02-20 15:54:55.601481 已下载 289 张图片：http://pic22.photophoto.cn/20120328/0038037908544121_b.jpg
2019-02-20 15:54:55.642517 已下载 290 张图片：http://5b0988e595225.cdn.sohucs.com/images/20180112/9f2965d6ab2f457782d1f11782983656.jpeg
2019-02-20 15:54:55.694219 已下载 291 张图片：http://himg.china.cn/2/3_183_7209_800_599.jpg
2019-02-20 15:54:55.773831 已下载 292 张图片：http://pic36.photophoto.cn/20150709/1190119723327885_b.jpg
2019-02-20 15:54:55.887128 已下载 293 张图片：http://fscomps.fotosearch.com/compc/BLD/BLD072/bld213192.jpg
2019-02-20 15:54:55.894119 已下载 294 张图片：http://pic25.photophoto.cn/20121127/0040039488229430_b.jpg
2019-02-20 15:54:55.952444 
404： http://img01.e23.cn/2014/0506/20140506060249342.jpg
2019-02-20 15:54:56.000729 已下载 295 张图片：http://st.cdn.yestone.com/thumbs/1006053/image/2688/26884519/api_thumb_450.jpg
2019-02-20 15:54:56.016990 已下载 296 张图片：http://p1.so.qhimgs1.com/t01c0ea806ffce0c3b1.jpg
2019-02-20 15:54:56.041263 已下载 297 张图片：http://dpic.tiankong.com/g9/3u/QJ8349983391.jpg
2019-02-20 15:54:56.065102 已下载 298 张图片：http://img.pconline.com.cn/images/upload/upc/tx/photoblog/1401/01/c0/30188600_30188600_1388514217369_mthumb.jpg
2019-02-20 15:54:56.102354 
403： http://img2.ooopic.com/14/36/95/61bOOOPIC05_202.jpg
2019-02-20 15:54:56.355544 已下载 299 张图片：http://pic31.photophoto.cn/20140517/0016028080222345_b.jpg
2019-02-20 15:54:56.416962 已下载 300 张图片：http://www.m3fc.com/userfiles/image/20150731/31144154dbf033d3b69008.jpg
2019-02-20 15:54:56.620475 已下载 301 张图片：http://m.wendangwang.com/pic/3e60343bbdee647b8e4cd961/1-675-jpg_6_0_______-1102-0-0-1102.jpg
2019-02-20 15:54:56.694937 已下载 302 张图片：http://pic1.cxtuku.com/00/02/24/b462d0df4806.jpg
2019-02-20 15:54:56.728562 已下载 303 张图片：http://cbu01.alicdn.com/img/ibank/2016/205/713/2758317502_1704205975.220x220.jpg
2019-02-20 15:54:56.747770 已下载 304 张图片：http://pic30.photophoto.cn/20140210/0016028048260852_b.jpg
2019-02-20 15:54:56.758173 已下载 305 张图片：http://www.dzwww.com/shandong/shandongtupian/201807/W020180724284403366435.jpg
2019-02-20 15:54:56.764561 已下载 306 张图片：http://upload.jgsdaily.com/2018/0803/1533260276487.jpg
2019-02-20 15:54:56.995685 已下载 307 张图片：http://static.oeofo.com/201805/09/15-54-03-37-39437.jpg
2019-02-20 15:54:57.044754 
抛出异常： http://www.blgwj.gov.cn/upload/image/20130711/IMG_0677_2222.jpg
HTTPConnectionPool(host='www.blgwj.gov.cn', port=80): Max retries exceeded with url: /upload/image/20130711/IMG_0677_2222.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4c9c4ece80>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:54:57.094059 已下载 308 张图片：http://file.nxing.cn/uploads/uploads/2017/05/13/0000036/201705131231009463545ff-size640x403.jpeg
2019-02-20 15:54:57.259981 已下载 309 张图片：http://pic.chinawenben.com/upload/1_7d8d8255xx73xqqorqq57voo.jpg
2019-02-20 15:54:57.405372 已下载 310 张图片：http://pic27.photophoto.cn/20130618/0007020010813113_b.jpg
2019-02-20 15:54:57.447723 已下载 311 张图片：http://pic15.photophoto.cn/20100609/0010023261957047_b.jpg
2019-02-20 15:54:57.448328 
抛出异常： http://jzgwj.bl.gov.cn/upload/image/20130711/IMG_0598_11111.jpg
HTTPConnectionPool(host='jzgwj.bl.gov.cn', port=80): Max retries exceeded with url: /upload/image/20130711/IMG_0598_11111.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4cbc176588>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:54:57.449152 已下载 312 张图片：http://photo.rednet.cn/attachment/201505/3/4868929_1430623903ogki.jpg
2019-02-20 15:54:57.459850 已下载 313 张图片：http://i3.hexunimg.cn/2014-07-11/166531067.jpg
2019-02-20 15:54:57.603936 已下载 314 张图片：http://i3.sinaimg.cn/dy/c/p/2014-11-14/U11414P1T1D31146668F21DT20141114213207.jpg
2019-02-20 15:54:57.607443 已下载 315 张图片：http://pccoo.cn/news/20130419/20130419092608004.jpg
2019-02-20 15:54:57.644580 已下载 316 张图片：http://a4.mzstatic.com/us/r30/Purple/v4/15/bc/3a/15bc3a3d-ab62-9f9d-30ca-b54e29d69169/screen480x480.jpeg
2019-02-20 15:54:57.649117 已下载 317 张图片：http://hzdaily.hangzhou.com.cn/hzrb/media/1/1/2015-07/12/02/res16_attpic_brief.jpg
2019-02-20 15:54:57.674089 已下载 318 张图片：http://s8.rr.itc.cn/r/wapChange/201512_14_16/a52mgp2567193374405.jpg
2019-02-20 15:54:57.680119 已下载 319 张图片：http://thumbs.dreamstime.com/b/%E5%B7%A5%E4%BD%9C%E5%9C%A8%E9%85%92%E5%90%A7%E5%BC%AF%E6%9B%B2%E7%9A%84%E5%BA%AD%E9%99%A2%E7%9A%84-%E7%AD%91%E5%B7%A5%E4%BA%BA-68603367.jpg
2019-02-20 15:54:57.687226 已下载 320 张图片：http://www.manpingou.com/uploads/allimg/170826/25-1FR611340GQ.jpg
2019-02-20 15:54:57.788276 
抛出异常： http://www.canbaoyi.com/uploads/img/140b6e01ddd6fcd0348b7003a7572c0a.jpg
HTTPConnectionPool(host='www.canbaoyi.com', port=80): Max retries exceeded with url: /uploads/img/140b6e01ddd6fcd0348b7003a7572c0a.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4cbc17ff98>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:54:57.944067 已下载 321 张图片：http://imgs.soufun.com/viewimage/news/2010_04/09/news/1270779589638_000/450x450.jpg
2019-02-20 15:54:58.118448 
404： http://www.iyaxin.com/fazhi/attachement/jpg/site2/20080708/00138f97aba609dd207d16.jpg
2019-02-20 15:54:58.183466 已下载 322 张图片：http://pic1.juimg.com/160226/330449-160226092A932-lp.jpg
2019-02-20 15:54:58.264678 已下载 323 张图片：http://www.scps.gov.cn/images/16/08/09/3nuxzid644/BBBDA2BA0CC3E66D3919802180F2DD8A.jpg
2019-02-20 15:54:58.269979 
抛出异常： http://www.hebxf.net/attachement/jpg/site2/20131019/ec55f9a52ad913ccc3f611.jpg
HTTPConnectionPool(host='www.hebxf.net', port=80): Max retries exceeded with url: /attachement/jpg/site2/20131019/ec55f9a52ad913ccc3f611.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4ce01800b8>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:54:58.282656 已下载 324 张图片：http://i2.sinaimg.cn/dy/c/p/2014-06-21/1403291977_Q7oSNf.jpg
2019-02-20 15:54:58.418784 已下载 325 张图片：http://pic42.photophoto.cn/20170321/0016029031112682_b.jpg
2019-02-20 15:54:58.459655 已下载 326 张图片：http://img2.itiexue.net/1570/15705194.jpg
2019-02-20 15:54:58.620931 已下载 327 张图片：http://5b0988e595225.cdn.sohucs.com/images/20181206/db184c2d66e046b1af2e0088f5957a4b.jpeg
2019-02-20 15:54:58.740301 已下载 328 张图片：http://photocdn.sohu.com/20130724/Img382422726.jpg
2019-02-20 15:54:58.869781 已下载 329 张图片：http://img.wugu.com.cn/20180621/2598/20180621iauzjds3sdo.jpg
2019-02-20 15:54:58.887381 已下载 330 张图片：http://fscomps.fotosearch.com/compc/FSD/FSD607/x16057910.jpg
2019-02-20 15:54:58.984771 已下载 331 张图片：http://n.sinaimg.cn/sinacn12/748/w449h299/20181108/bf7f-hnprhzw2938567.jpg
2019-02-20 15:54:59.023577 已下载 332 张图片：http://img011.hc360.cn/g7/M03/7E/45/wKhQtFQX51KED27wAAAAAE7g91A755.jpg
2019-02-20 15:54:59.047576 
403： http://pic.vjshi.com/prepic/max/2018-01-07/888deaa8abbf3350655ec59b9d4800a0.jpg
2019-02-20 15:54:59.127432 
403： http://img2.ooopic.com/11/40/32/48bOOOPIC16_202.jpg
2019-02-20 15:54:59.193217 已下载 333 张图片：http://img01.tooopen.com/Downs/images/2011/5/10/sy_20110510171034221013.jpg
2019-02-20 15:54:59.212399 已下载 334 张图片：http://s9.rr.itc.cn/r/wapChange/20175_11_17/a0fm5k28358454713405.jpg
2019-02-20 15:54:59.220576 已下载 335 张图片：http://images.missyuan.com/attachments/day_090617/20090617_c57e68462876f81d9cf66J9ZCr6cDp5L.jpg
2019-02-20 15:54:59.267995 已下载 336 张图片：http://www.people.com.cn/mediafile/pic/20160726/5/2833298868686841009.jpg
2019-02-20 15:54:59.340375 已下载 337 张图片：http://pic79.huitu.com/res/20160606/581721_20160606211114094200_1.jpg
2019-02-20 15:54:59.354181 已下载 338 张图片：http://sjz.hebnews.cn/attachement/jpg/site2/20140711/b8ca3a7bf9831529f67332.jpg
2019-02-20 15:54:59.389655 
403： http://bpic.ooopic.com/15/81/63/15816352-9544b88b15a62349d1fd360574e7cb37-7.jpg
2019-02-20 15:54:59.405594 已下载 339 张图片：http://epaper.tibet3.com/xhdsb/res/1/26/2017-05/24/E34/res01_attpic_brief.jpg
2019-02-20 15:54:59.571092 已下载 340 张图片：http://img1.dzwww.com:8080/tupian_pl/20180108/67/3749304174466300151.png
2019-02-20 15:54:59.576091 已下载 341 张图片：http://img3.hfhouse.com/news/content/2011-6-27/20110627140622775.jpg
2019-02-20 15:54:59.598307 已下载 342 张图片：http://pic109.huitu.com/res/20180827/1149794_20180827114039322016_1.jpg
2019-02-20 15:54:59.611481 
抛出异常： http://i.dyt9.cc/54/94/9f/f1/be/6a/6c/72/30/e8/f3/29/fa/6d/06/e3.jpg
[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:645)
2019-02-20 15:54:59.623108 
抛出异常： http://www.ptbus.com/uploads/allimg/1405/27/3893-14052G43035.jpg
HTTPConnectionPool(host='www.ptbus.com', port=80): Max retries exceeded with url: /uploads/allimg/1405/27/3893-14052G43035.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4cbc178748>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:54:59.734338 已下载 343 张图片：http://p1.ifengimg.com/cmpp/2016/07/04/19/34dfcaa6-2045-4e00-85ce-5d08a9db30e8_size47_w600_h400.JPG
2019-02-20 15:54:59.845613 
无法打开图片： http://sichuan.scol.com.cn/amsc/img/attachement/jpg/site2/20140813/d4bed9d1cbdb155573ad5c.jpg
2019-02-20 15:54:59.883787 已下载 344 张图片：http://www.myrb.net/upload/2019/2/11162742806.jpg
2019-02-20 15:55:00.146707 
403： http://thumb109.hellorf.com/preview/349173728.jpg
2019-02-20 15:55:00.172690 已下载 345 张图片：http://pic86.huitu.com/res/20160907/367280_20160907122705198500_1.jpg
2019-02-20 15:55:00.207282 
404： http://img.efw.cn/Articles/2012-11-13/w_T2012111315534731111326015498201.jpg
2019-02-20 15:55:00.413285 已下载 346 张图片：http://pic101.huitu.com/res/20171130/1143103_20171130105812734020_1.jpg
2019-02-20 15:55:00.427198 
抛出异常： http://upload.tetimes.com/2016/1120/1479648142372.jpg
HTTPConnectionPool(host='upload.tetimes.com', port=80): Max retries exceeded with url: /2016/1120/1479648142372.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4cbc187860>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:55:00.491924 
404： http://img001.21cnimg.com/photos/album/20160520/m600/81A706E549680029106A1B70850168F3.jpeg
2019-02-20 15:55:00.566991 已下载 347 张图片：http://img1.cache.netease.com/catchpic/F/F9/F95E8885054CE9EFC958F39D07D87D4A.jpg
2019-02-20 15:55:00.757481 
403： http://vpic.quanjing.com/0603/QM060321675.jpg?Expires=1549814400&OSSAccessKeyId=Eqb5wEvN1pFq3yMZ&Signature=ExlOTZiHj3ALypsCHLN3fy49Ob8=&x-oss-process=image/resize,m_fixed,w_360,h_203
2019-02-20 15:55:00.836549 已下载 348 张图片：http://img004.file.rongbiz.cn/uploadfile/201705/18/11/11-22-58-83-876405.jpg
2019-02-20 15:55:00.844223 已下载 349 张图片：http://imgs.focus.cn/upload/wh/38366/a_383659381.jpg
2019-02-20 15:55:00.894006 已下载 350 张图片：http://himg2.huanqiu.com/attachment2010/2018/0623/20180623065639342.jpg
2019-02-20 15:55:00.920969 已下载 351 张图片：http://src.house.sina.com.cn/imp/imp/deal/cf/ea/b/a5d7a28789bb0d4c434e3070c1a_p1_mk1.jpg
2019-02-20 15:55:00.954716 已下载 352 张图片：http://pic53.huitu.com/res/20160221/730376_20160221103113417600_1.jpg
2019-02-20 15:55:00.993409 已下载 353 张图片：http://img.redocn.com/sheying/20140827/gongrenliliang_2968947.jpg
2019-02-20 15:55:01.055928 已下载 354 张图片：http://pic54.huitu.com/res/20160226/730376_20160226115150633500_1.jpg
2019-02-20 15:55:01.057459 
404： http://img5.iqilu.com/c/u/2013/0923/1379908107747.jpg
2019-02-20 15:55:01.122801 已下载 355 张图片：http://n.sinaimg.cn/translate/20170612/sAxu-fyfzsyc2325188.jpg
2019-02-20 15:55:01.179581 
403： http://pic.vjshi.com/prepic/max/2017-05-31/8531201ae14f2cc62c754613dcda2c89.jpg
2019-02-20 15:55:01.194478 已下载 356 张图片：http://www.hznews.com/zyfw/news/201605/W020160502753907804888.jpg
2019-02-20 15:55:01.198999 已下载 357 张图片：http://zq.southcn.com/z/images/attachement/jpg/site4/20141016/e03f49442e0115a96ff401.jpg
2019-02-20 15:55:01.279426 已下载 358 张图片：http://st3.cdn.yestone.com/thumbs/9880800/image/17034/170348162/api_thumb_450.jpg
2019-02-20 15:55:01.379717 已下载 359 张图片：http://image.gxnews.com.cn/uploadpic/2016/08/18/d94643670eed4b8a74c9b8d571eeaebf.jpg
2019-02-20 15:55:01.475037 
抛出异常： http://bhsb.tjbhnews.com/resfile/2014-11-05/02/p2_b.jpg
HTTPConnectionPool(host='bhsb.tjbhnews.com', port=80): Max retries exceeded with url: /resfile/2014-11-05/02/p2_b.jpg (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f4cbc18eba8>: Failed to establish a new connection: [Errno -2] Name or service not known',))
2019-02-20 15:55:01.502483 已下载 360 张图片：http://img.ifeng.com/hres/200910/31/11/40cdeba661247059b6a2efde805e48c5.jpg
2019-02-20 15:55:01.506166 已下载 361 张图片：http://news.qingdaonews.com/images/attachement/jpg/site1/20170323/94e9795e11831a3d510f2c_small.jpg
2019-02-20 15:55:01.716432 
无法打开图片： http://www.cnhuadong.net/uploadfiles/images/2015-4-8/201548152542jpg53389.jpg
2019-02-20 15:55:01.718304 已下载 362 张图片：http://www.wxrb.com/Files/adminFiles/guqm/2014/11-16/201411162205231825.jpg
2019-02-20 15:55:01.735201 
403： http://bpic.ooopic.com/17/12/17/17121743-b04771c5a849a24ff8d3680f9d9458ca-2.jpg
2019-02-20 15:55:01.771011 已下载 363 张图片：http://img0.sc115.com/hb/yl2/10/881607474597935.jpg
2019-02-20 15:55:02.024392 已下载 364 张图片：http://s8.rr.itc.cn/g/6/iJ/ju2Ev6b.jpg
2019-02-20 15:55:02.087053 已下载 365 张图片：http://00.imgmini.eastday.com/mobile/20170706/20170706124844_8b7a3d474c8cab8a8125d12b641682f5_4.jpeg
2019-02-20 15:55:02.129619 
404： http://www.fsfood.gov.cn/zdgz/201311/W020131120363709418699.jpg
2019-02-20 15:55:02.177786 
404： http://www.dezhoudaily.com/liv_loadfile/yuedu/mrqw/fold105/1421984977_43157600.jpg
2019-02-20 15:55:02.278357 已下载 366 张图片：http://s7.rr.itc.cn/g/j/rm/y6ZVrUr.jpg
2019-02-20 15:55:02.372074 已下载 367 张图片：http://img1.cache.netease.com/catchpic/3/36/36F2C2AAD90251EEDCBC1B89C9B7C55B.jpg
2019-02-20 15:55:02.445907 
403： http://pic.58pic.com/58pic/13/18/60/42258PICEWu_1024.jpg
2019-02-20 15:55:02.476251 已下载 368 张图片：http://img1.cache.netease.com/catchpic/7/75/7516E94CA4FC4A14A9353E05D0DF4D06.jpg
2019-02-20 15:55:02.525136 已下载 369 张图片：http://5b0988e595225.cdn.sohucs.com/images/20180831/0097ed701183444fb3fd4f32209a900c.jpeg
2019-02-20 15:55:02.634500 已下载 370 张图片：http://s7.rr.itc.cn/g/wapChange/20139_17_15/a81f3n2751267099217.jpg
2019-02-20 15:55:02.634866 已下载 371 张图片：http://news.asean168.com/uploadfile/2015/0710/20150710023022847.jpg
2019-02-20 15:55:02.643189 
